Account	Account name	Campaign	Labels	Campaign Type	Networks	Budget	Budget type	EU political ads	Standard conversion goals	Customer acquisition	Languages	Bid Strategy Type	Bid Strategy Name	Enhanced CPC	Start Date	End Date	Broad match keywords	Ad Schedule	Ad rotation	Content exclusions	Targeting method	Exclusion method	DSA Website	DSA Language	DSA targeting source	DSA page feeds	Audience targeting	Flexible Reach	AI Max	Text customization	Final URL expansion	Ad Group	Max CPC	Max CPM	Target CPA	Max CPV	Target CPV	Percent CPC	Target CPM	Target ROAS	Target CPC	Desktop Bid Modifier	Mobile Bid Modifier	Tablet Bid Modifier	TV Screen Bid Modifier	Display Network Custom Bid Type	Optimized targeting	Strict age and gender targeting	Search term matching	Ad Group Type	Channels	Audience name	Age demographic	Gender demographic	Income demographic	Parental status demographic	Remarketing audience segments	Interest categories	Life events	Custom audience segments	Detailed demographics	Remarketing audience exclusions	Tracking template	Final URL suffix	Custom parameters	ID	Location	Location type	Reach	Location groups	Radius	Unit	Bid Modifier	Account keyword type	Keyword	Criterion Type	First page bid	Top of page bid	First position bid	Quality score	Landing page experience	Expected CTR	Ad relevance	Final URL	Final mobile URL	Image Size	Upgraded extension	Link source	Ad type	Headline 1	Headline 1 position	Headline 2	Headline 2 position	Headline 3	Headline 3 position	Headline 4	Headline 4 position	Headline 5	Headline 5 position	Headline 6	Headline 6 position	Headline 7	Headline 7 position	Headline 8	Headline 8 position	Headline 9	Headline 9 position	Headline 10	Headline 10 position	Headline 11	Headline 11 position	Headline 12	Headline 12 position	Headline 13	Headline 13 position	Headline 14	Headline 14 position	Headline 15	Headline 15 position	Description 1	Description 1 position	Description 2	Description 2 position	Description 3	Description 3 position	Description 4	Description 4 position	Path 1	Path 2	Shared set name	Shared set type	Keyword count	Link Text	Description Line 1	Description Line 2	Source	Header	Snippet Values	Callout text	Phone Number	Country of Phone	Conversion Action	Campaign Status	Ad Group Status	Status	Approval Status	Ad strength	Comment
426-779-6658	和歌山車	大阪府＿車内クリーニング																														車の匂い取り																																																				https://carinteriorcleaning.jp/regions/osaka/kuruma-nioitori/					Responsive search ad	【{LOCATION(City):大阪}】出張車内クリーニング	 -	大阪の車の匂い取りクリーニング	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	大阪府で車の匂い取りの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車の匂い取りは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):大阪}清掃出張車	ニオイ清掃														Enabled	Enabled	Enabled	Approved	Excellent	
426-779-6658	和歌山車	大阪府＿車内クリーニング																														車　 タバコの匂い汚れ・タバコのヤニ																																																				https://carinteriorcleaning.jp/regions/osaka/tabako-yani/					Responsive search ad	【{LOCATION(City):大阪}】出張車内クリーニング	 -	車 タバコ匂い汚れクリーニング	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	大阪府で車 タバコの匂い汚れの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車 タバコの匂い汚れは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):大阪}清掃出張車	ニオイ清掃														Enabled	Enabled	Enabled	Approved	Good	
426-779-6658	和歌山車	大阪府＿車内クリーニング																														車内 灯油 こぼし																																																				https://carinteriorcleaning.jp/regions/osaka/touyu-kobosi/					Responsive search ad	【{LOCATION(City):大阪}】出張車内クリーニング	 -	車内 灯油 こぼしクリーニング	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	大阪府で車内 灯油 こぼしの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車内 灯油 こぼしは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):大阪}清掃出張車	灯油清掃														Enabled	Enabled	Enabled	Approved	Excellent	
426-779-6658	和歌山車	大阪府＿車内クリーニング																														int トラック大阪																																																				https://carinteriorcleaning.jp/regions/osaka-truck/					Responsive search ad	【{LOCATION(City):大阪}】出張トラック車内洗浄	 -	【92%満足】出張車内清掃	 -	【期間限定】今だけキャンペーン	 -	365日無休24時間受付中LINE対応	 -	{keyword:出張車内清掃}砂汁ベッド汚れ対応	 -	トラック車内 クリーニング 業者	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	トラック 内 ヤニ 掃除	 -	車 の シート シミ 取り	 -	中型20,000円から車内洗浄対応	 -	車両 休運日に訪問洗浄します	 -	運転手交代時期に車内洗浄	 -	トラック キャビン 洗車	 -	{LOCATION(City):大阪}【地元密着】車内清掃 特急便365日24時間受付中 電話で指定場所まで清掃に出張致します	 -	期間限定キャンペーン有 2台以上は、さらに割引 お得な出張車内クリーニング	 -	どこでも出張 会社の駐車場まで出張して、電源無しOK車内清掃のプロが作業	 -	使用後は無害になる特殊な洗剤を使用 清掃後はも無害 業務専用の機材を使用	 -	{LOCATION(City):大阪}トラック	出張車内洗浄														Enabled	Enabled	Enabled	Approved	Good	
426-779-6658	和歌山車	大阪府＿車内クリーニング																														AG_緊急_嘔吐																																																				https://carinteriorcleaning.jp/regions/osaka/vomit-cleaning/					Responsive search ad	【{LOCATION(City):大阪}】出張車内クリーニング	 -	車 嘔吐 クリーニング 出張	 -	【期間限定】今だけキャンペーン	 -	365日無休24時間受付中LINE対応	 -	{keyword:出張車内清掃}嘔吐（ゲロ）即対応	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	賠償保険対応	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""車 クリーニング"""	 -	"""車内嘔吐 クリーニング"""	 -	{LOCATION(City):大阪}【地元密着】車内清掃 特急便365日24時間受付中！電話で指定場所まで清掃に出張致します	 -	期間限定キャンペーン有！ 会社のお車を2台以上は、さらに割引 お得な出張車内クリーニング	 -	どこでも出張！ マンションや、会社の駐車場まで出張して、電源無しでも車内清掃のプロが作業	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):大阪}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Good	
426-779-6658	和歌山車	大阪府＿車内クリーニング																														AG_緊急_嘔吐																																																				https://carinteriorcleaning.jp/regions/osaka/vomit-cleaning/					Responsive search ad	【{LOCATION(City):大阪}】出張車内クリーニング	 -	車 ゲロ 消臭 即日	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	ペット粗相洗浄業者	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	ペットうんちクリーニング	 -	車 シート 汚れ 落とし 方	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	車 ゲロ 消臭 クリーニング	 -	大阪府で車 ゲロ 消臭 にお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車 ゲロ は放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):大阪}清掃出張車	ゲロ消臭														Enabled	Enabled	Enabled	Approved	Average	
426-779-6658	和歌山車	大阪府＿車内クリーニング																														AG_緊急_嘔吐																																																				https://carinteriorcleaning.jp/regions/osaka/vomit-cleaning/					Responsive search ad	【{LOCATION(City):大阪}】出張車内クリーニング	 -	車 嘔吐 消臭 どこに 頼む	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	車 嘔吐消臭 頼む クリーニング	 -	大阪府で車 嘔吐 消臭 どこに 頼む汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車 嘔吐 消臭 どこに 頼む。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):大阪}清掃出張車	ニオイ清掃														Enabled	Enabled	Enabled	Approved	Excellent	
426-779-6658	和歌山車	大阪府＿車内クリーニング																														AG_緊急_子供嘔吐																																																				https://carinteriorcleaning.jp/regions/osaka/kodomo-kyuto/					Responsive search ad	【{LOCATION(City):大阪}】出張車内クリーニング	 -	子供 車 吐いた シート	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	子供車吐いたシートクリーニング	 -	大阪府で子供 車 吐いた シートにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の子供 車 吐いた シートは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):大阪}清掃出張車	嘔吐清掃														Enabled	Enabled	Enabled	Approved	Good	
426-779-6658	和歌山車	大阪府＿車内クリーニング																														AG_緊急_子供嘔吐																																																				https://carinteriorcleaning.jp/regions/osaka/kodomo-kyuto/					Responsive search ad	【{LOCATION(City):大阪}】出張車内クリーニング	 -	車 子供 嘔吐 シート 洗浄	 -	【期間限定】今だけキャンペーン	 -	365日無休24時間受付中LINE対応	 -	{keyword:出張車内清掃}嘔吐（ゲロ）即対応	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	{LOCATION(City):大阪}【地元密着】車内清掃 特急便365日24時間受付中！電話で指定場所まで清掃に出張致します	 -	期間限定キャンペーン有！ 会社のお車を2台以上は、さらに割引 お得な出張車内クリーニング	 -	どこでも出張！ マンションや、会社の駐車場まで出張して、電源無しでも車内清掃のプロが作業	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):大阪}清掃出張車	シート清掃														Enabled	Enabled	Enabled	Approved	Excellent	
426-779-6658	和歌山車	大阪府＿車内クリーニング																														AG_緊急_灯油																																																				https://carinteriorcleaning.jp/regions/osaka/touyu-kobosi/					Responsive search ad	【{LOCATION(City):大阪}】出張車内クリーニング	 -	車 灯油 こぼし 出張	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	大阪府で車 灯油の臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車 灯油の臭いや汚れは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):大阪}清掃出張車	灯油清掃														Enabled	Enabled	Enabled	Approved	Good	
