row_index,campaign,ad_group,row_type,keyword,field,old,new,reason
2070,愛知県＿車内クリーニング,緊急_灯油,ad,,Path 2,ペットうんち,灯油清掃,Path2ペットうんち横断→slug=touyu-kobosi
2073,愛知県＿車内クリーニング,緊急_ペット,ad,,Path 2,ペット漏清掃,おしっこ消臭,Path2希望反映（おしっこ消臭）
2074,愛知県＿車内クリーニング,緊急_ペット,ad,,Path 2,嘔吐ニオイ清掃,おしっこ消臭,Path2嘔吐横断→slug=oshikko
2081,愛知県＿車内クリーニング,消臭_口語,ad,,Path 2,嘔吐ニオイ清掃,匂い消し,Path2嘔吐横断→slug=kuruma-nioi-keshi
2082,愛知県＿車内クリーニング,消臭_口語,ad,,Path 2,嘔吐ニオイ清掃,匂い消し,Path2嘔吐横断→slug=kuruma-nioi-keshi
2083,愛知県＿車内クリーニング,消臭_口語,ad,,Path 2,嘔吐ニオイ清掃,匂い消し,Path2嘔吐横断→slug=kuruma-nioi-keshi
2090,愛知県＿車内クリーニング,消臭_中古車,ad,,Path 2,嘔吐ニオイ清掃,タバコ臭清掃,Path2嘔吐横断→slug=chuko-tabako
2093,愛知県＿車内クリーニング,消臭_湿気カビ,ad,,Path 2,嘔吐ニオイ清掃,車内臭い,Path2嘔吐横断→slug=shanai-nioi
2094,愛知県＿車内クリーニング,消臭_湿気カビ,ad,,Path 2,ペットうんち,車内臭い,Path2ペットうんち横断→slug=shanai-nioi
2095,愛知県＿車内クリーニング,消臭_湿気カビ,ad,,Path 2,嘔吐ニオイ清掃,車内臭い,Path2嘔吐横断→slug=shanai-nioi
2104,愛知県＿車内クリーニング,エアコン_エバポレーター,ad,,Path 2,嘔吐ニオイ清掃,エバポ洗浄,Path2嘔吐横断→slug=evaporator-senjo
2105,愛知県＿車内クリーニング,エアコン_エバポレーター,ad,,Path 2,ペットうんち,エバポ洗浄,Path2ペットうんち横断→slug=evaporator-senjo
2106,愛知県＿車内クリーニング,エアコン_エバポレーター,ad,,Path 2,嘔吐ニオイ清掃,エバポ洗浄,Path2嘔吐横断→slug=evaporator-senjo
2115,愛知県＿車内クリーニング,AG_エアコン_エバポ,ad,,Path 2,嘔吐ニオイ清掃,エバポ洗浄,Path2嘔吐横断→slug=evaporator-senjo
2116,愛知県＿車内クリーニング,AG_エアコン_エバポ,ad,,Path 2,嘔吐ニオイ清掃,エバポ洗浄,Path2嘔吐横断→slug=evaporator-senjo
2123,愛知県＿車内クリーニング,条件_出張,ad,,Path 2,嘔吐ニオイ清掃,出張専門,Path2嘔吐横断→slug=shutchou-senmon
2124,愛知県＿車内クリーニング,条件_出張,ad,,Path 2,嘔吐ニオイ清掃,出張専門,Path2嘔吐横断→slug=shutchou-senmon
2125,愛知県＿車内クリーニング,条件_出張,ad,,Path 2,嘔吐ニオイ清掃,出張専門,Path2嘔吐横断→slug=shutchou-senmon
2305,千葉県＿車内クリーニング,int千葉_通常清掃,ad,,Final URL,https://carinteriorcleaning.jp/regions/chiba/,https://carinteriorcleaning.jp/regions/chiba/interior-cleaning/,通常清掃RSAの地域ハブ→interior-cleaning
2305,千葉県＿車内クリーニング,int千葉_通常清掃,ad,,Path 2,嘔吐ニオイ清掃,車内清掃,Path2嘔吐横断→slug=interior-cleaning
2316,千葉県＿車内クリーニング,車内の臭い,ad,,Path 2,嘔吐ニオイ清掃,車内臭い,Path2嘔吐横断→slug=shanai-nioi
2325,千葉県＿車内クリーニング,車　 汗,ad,,Path 2,嘔吐ニオイ清掃,汗ニオイ清掃,Path2嘔吐横断→slug=ase
2331,千葉県＿車内クリーニング,中古車タバコ臭,ad,,Path 2,嘔吐ニオイ清掃,タバコ臭清掃,Path2嘔吐横断→slug=chuko-tabako
2336,千葉県＿車内クリーニング,中古車加齢臭,ad,,Path 2,嘔吐ニオイ清掃,加齢臭消臭,Path2嘔吐横断→slug=chuko-kareisyu
2346,千葉県＿車内クリーニング,車ペット毛,ad,,Path 2,嘔吐ニオイ清掃,ペット毛清掃,Path2嘔吐横断→slug=pet-ke
2355,千葉県＿車内クリーニング,車 嘔吐 クリーニング,ad,,Path 2,嘔吐クリニング,嘔吐ニオイ清掃,Path2誤字修正（嘔吐クリニング）
2372,千葉県＿車内クリーニング,車 匂い 消し・消臭洗浄,ad,,Path 2,嘔吐ニオイ清掃,匂い消し,Path2嘔吐横断→slug=kuruma-nioi-keshi
2380,千葉県＿車内クリーニング,車　 おもらし,ad,,Path 2,嘔吐ニオイ清掃,おもらし清掃,Path2嘔吐横断→slug=omorashi
2391,千葉県＿車内クリーニング,車　 エアコン臭い,ad,,Path 2,嘔吐ニオイ清掃,エアコン臭い,Path2嘔吐横断→slug=ac-nioi
2397,千葉県＿車内クリーニング,車　加齢臭,ad,,Path 2,嘔吐ニオイ清掃,加齢臭消臭,Path2嘔吐横断→slug=kareisyu
2403,千葉県＿車内クリーニング,車　 ペット臭,ad,,Path 2,嘔吐ニオイ清掃,ペット臭消臭,Path2嘔吐横断→slug=pet-nioi
2423,千葉県＿車内クリーニング,車シート 洗浄,ad,,Path 2,嘔吐ニオイ清掃,シート洗浄,Path2嘔吐横断→slug=seat-senjo
2438,千葉県＿車内クリーニング,車シート クリーニング,ad,,Path 2,嘔吐ニオイ清掃,シート清掃,Path2嘔吐横断→slug=seat-cleaning
2444,千葉県＿車内クリーニング,車　 おしっこ,ad,,Path 2,嘔吐ニオイ清掃,おしっこ消臭,Path2嘔吐横断→slug=oshikko
2450,千葉県＿車内クリーニング,車　 うんこ,ad,,Path 2,嘔吐ニオイ清掃,うんこ清掃,Path2嘔吐横断→slug=unko
2461,千葉県＿車内クリーニング,車の匂い取り,ad,,Path 2,嘔吐ニオイ清掃,匂い取り,Path2嘔吐横断→slug=kuruma-nioitori
2468,千葉県＿車内クリーニング,車　 タバコの匂い汚れ・タバコのヤニ,ad,,Path 2,嘔吐ニオイ清掃,タバコヤニ清掃,Path2嘔吐横断→slug=tabako-yani
2474,千葉県＿車内クリーニング,車内 灯油 こぼし,ad,,Path 2,嘔吐ニオイ清掃,灯油清掃,Path2嘔吐横断→slug=touyu-kobosi
2540,千葉県＿車内クリーニング,AG_緊急_嘔吐,ad,,Path 2,ペットうんち,嘔吐ニオイ清掃,Path2ペットうんち横断→slug=vomit-cleaning
2558,千葉県＿車内クリーニング,AG_緊急_灯油,ad,,Path 2,嘔吐ニオイ清掃,灯油清掃,Path2嘔吐横断→slug=touyu-kobosi
2559,千葉県＿車内クリーニング,AG_緊急_灯油,ad,,Path 2,嘔吐ニオイ清掃,灯油清掃,Path2嘔吐横断→slug=touyu-kobosi
2560,千葉県＿車内クリーニング,AG_緊急_灯油,ad,,Path 2,嘔吐ニオイ清掃,灯油清掃,Path2嘔吐横断→slug=touyu-kobosi
2567,千葉県＿車内クリーニング,AG_緊急_ペット,ad,,Path 2,嘔吐ニオイ清掃,おしっこ消臭,Path2嘔吐横断→slug=oshikko
2568,千葉県＿車内クリーニング,AG_緊急_ペット,ad,,Path 2,嘔吐ニオイ清掃,おしっこ消臭,Path2嘔吐横断→slug=oshikko
2569,千葉県＿車内クリーニング,AG_緊急_ペット,ad,,Path 2,嘔吐ニオイ清掃,おしっこ消臭,Path2嘔吐横断→slug=oshikko
2581,千葉県＿車内クリーニング,AG_消臭_口語,ad,,Path 2,嘔吐ニオイ清掃,匂い消し,Path2嘔吐横断→slug=kuruma-nioi-keshi
2582,千葉県＿車内クリーニング,AG_消臭_口語,ad,,Path 2,ペットうんち,匂い消し,Path2ペットうんち横断→slug=kuruma-nioi-keshi
2583,千葉県＿車内クリーニング,AG_消臭_口語,ad,,Path 2,嘔吐ニオイ清掃,匂い消し,Path2嘔吐横断→slug=kuruma-nioi-keshi
2590,千葉県＿車内クリーニング,AG_消臭_中古車,ad,,Path 2,ペットうんち,タバコ臭清掃,Path2ペットうんち横断→slug=chuko-tabako
2599,千葉県＿車内クリーニング,AG_消臭_湿気カビ,ad,,Path 2,嘔吐ニオイ清掃,車内臭い,Path2嘔吐横断→slug=shanai-nioi
2600,千葉県＿車内クリーニング,AG_消臭_湿気カビ,ad,,Path 2,嘔吐ニオイ清掃,車内臭い,Path2嘔吐横断→slug=shanai-nioi
2601,千葉県＿車内クリーニング,AG_消臭_湿気カビ,ad,,Path 2,嘔吐ニオイ清掃,車内臭い,Path2嘔吐横断→slug=shanai-nioi
2611,千葉県＿車内クリーニング,AG_エアコン_エバポレーター,ad,,Path 2,嘔吐ニオイ清掃,エバポ洗浄,Path2嘔吐横断→slug=evaporator-senjo
2612,千葉県＿車内クリーニング,AG_エアコン_エバポレーター,ad,,Path 2,嘔吐ニオイ清掃,エバポ洗浄,Path2嘔吐横断→slug=evaporator-senjo
2613,千葉県＿車内クリーニング,AG_エアコン_エバポレーター,ad,,Path 2,嘔吐ニオイ清掃,エバポ洗浄,Path2嘔吐横断→slug=evaporator-senjo
2621,千葉県＿車内クリーニング,AG_条件_出張,ad,,Path 2,嘔吐ニオイ清掃,出張専門,Path2嘔吐横断→slug=shutchou-senmon
2622,千葉県＿車内クリーニング,AG_条件_出張,ad,,Path 2,嘔吐ニオイ清掃,出張専門,Path2嘔吐横断→slug=shutchou-senmon
2622,千葉県＿車内クリーニング,AG_条件_出張,ad,,Description 2,車内の車ペット毛は放置すると悪化します。今すぐ専門家へお任せください。,車内の臭いや汚れは放置すると悪化します。今すぐ専門家へお任せください。,ペット毛説明文のテーマ汚染を除去
2627,千葉県＿車内クリーニング,AG_条件_電源不要,ad,,Path 2,嘔吐ニオイ清掃,電源持込不要,Path2嘔吐横断→slug=dengen-fuyou
2628,千葉県＿車内クリーニング,AG_条件_電源不要,ad,,Path 2,嘔吐ニオイ清掃,電源持込不要,Path2嘔吐横断→slug=dengen-fuyou
2629,千葉県＿車内クリーニング,AG_条件_電源不要,ad,,Path 2,嘔吐ニオイ清掃,電源持込不要,Path2嘔吐横断→slug=dengen-fuyou
2641,千葉県＿車内クリーニング,AG_バス_トラック,ad,,Path 2,嘔吐ニオイ清掃,バス清掃,Path2嘔吐横断→slug=bus-senmon
2649,千葉県＿車内クリーニング,緊急_子供嘔吐,ad,,Path 2,ペットうんち,子供嘔吐清掃,Path2ペットうんち横断→slug=kodomo-kyuto
2653,千葉県＿車内クリーニング,緊急_灯油,ad,,Path 2,嘔吐ニオイ清掃,灯油清掃,Path2嘔吐横断→slug=touyu-kobosi
2654,千葉県＿車内クリーニング,緊急_灯油,ad,,Path 2,ペットうんち,灯油清掃,Path2ペットうんち横断→slug=touyu-kobosi
2657,千葉県＿車内クリーニング,緊急_ペット,ad,,Path 2,ペット漏清掃,おしっこ消臭,Path2希望反映（おしっこ消臭）
2658,千葉県＿車内クリーニング,緊急_ペット,ad,,Path 2,嘔吐ニオイ清掃,おしっこ消臭,Path2嘔吐横断→slug=oshikko
2658,千葉県＿車内クリーニング,緊急_ペット,ad,,Description 1,千葉県で車ペット毛の臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。,千葉県で車のおしっこの臭いや染み込みにお困りなら。専用洗剤で徹底除去。,ペット毛説明文のテーマ汚染を除去
2658,千葉県＿車内クリーニング,緊急_ペット,ad,,Description 2,車ペット毛の臭いや汚れに対応します。今すぐ専門家へお任せください。,車内のおしっこ臭は放置すると悪化します。今すぐ専門家へお任せください。,ペット毛説明文のテーマ汚染を除去
2664,千葉県＿車内クリーニング,消臭_口語,ad,,Path 2,嘔吐ニオイ清掃,匂い消し,Path2嘔吐横断→slug=kuruma-nioi-keshi
2665,千葉県＿車内クリーニング,消臭_口語,ad,,Path 2,嘔吐ニオイ清掃,匂い消し,Path2嘔吐横断→slug=kuruma-nioi-keshi
2666,千葉県＿車内クリーニング,消臭_口語,ad,,Path 2,嘔吐ニオイ清掃,匂い消し,Path2嘔吐横断→slug=kuruma-nioi-keshi
2669,千葉県＿車内クリーニング,消臭_中古車,ad,,Path 2,嘔吐ニオイ清掃,タバコ臭清掃,Path2嘔吐横断→slug=chuko-tabako
2672,千葉県＿車内クリーニング,消臭_湿気カビ,ad,,Path 2,嘔吐ニオイ清掃,車内臭い,Path2嘔吐横断→slug=shanai-nioi
2673,千葉県＿車内クリーニング,消臭_湿気カビ,ad,,Path 2,ペットうんち,車内臭い,Path2ペットうんち横断→slug=shanai-nioi
2674,千葉県＿車内クリーニング,消臭_湿気カビ,ad,,Path 2,嘔吐ニオイ清掃,車内臭い,Path2嘔吐横断→slug=shanai-nioi
2682,千葉県＿車内クリーニング,エアコン_エバポレーター,ad,,Path 2,嘔吐ニオイ清掃,エバポ洗浄,Path2嘔吐横断→slug=evaporator-senjo
2683,千葉県＿車内クリーニング,エアコン_エバポレーター,ad,,Path 2,ペットうんち,エバポ洗浄,Path2ペットうんち横断→slug=evaporator-senjo
2684,千葉県＿車内クリーニング,エアコン_エバポレーター,ad,,Path 2,嘔吐ニオイ清掃,エバポ洗浄,Path2嘔吐横断→slug=evaporator-senjo
2692,千葉県＿車内クリーニング,AG_エアコン_エバポ,ad,,Path 2,嘔吐ニオイ清掃,エバポ洗浄,Path2嘔吐横断→slug=evaporator-senjo
2693,千葉県＿車内クリーニング,AG_エアコン_エバポ,ad,,Path 2,嘔吐ニオイ清掃,エバポ洗浄,Path2嘔吐横断→slug=evaporator-senjo
2696,千葉県＿車内クリーニング,条件_出張,ad,,Path 2,嘔吐ニオイ清掃,出張専門,Path2嘔吐横断→slug=shutchou-senmon
2697,千葉県＿車内クリーニング,条件_出張,ad,,Path 2,嘔吐ニオイ清掃,出張専門,Path2嘔吐横断→slug=shutchou-senmon
2698,千葉県＿車内クリーニング,条件_出張,ad,,Path 2,嘔吐ニオイ清掃,出張専門,Path2嘔吐横断→slug=shutchou-senmon
2880,兵庫県＿車内クリーニング,int兵庫_通常清掃,ad,,Path 2,嘔吐ニオイ清掃,車内清掃,Path2嘔吐横断→slug=interior-cleaning
2892,兵庫県＿車内クリーニング,車内の臭い,ad,,Path 2,嘔吐ニオイ清掃,車内臭い,Path2嘔吐横断→slug=shanai-nioi
2901,兵庫県＿車内クリーニング,車　 汗,ad,,Path 2,嘔吐ニオイ清掃,汗ニオイ清掃,Path2嘔吐横断→slug=ase
2907,兵庫県＿車内クリーニング,中古車タバコ臭,ad,,Path 2,嘔吐ニオイ清掃,タバコ臭清掃,Path2嘔吐横断→slug=chuko-tabako
2912,兵庫県＿車内クリーニング,中古車加齢臭,ad,,Path 2,嘔吐ニオイ清掃,加齢臭消臭,Path2嘔吐横断→slug=chuko-kareisyu
2918,兵庫県＿車内クリーニング,車ペット毛,ad,,Path 2,嘔吐ニオイ清掃,ペット毛清掃,Path2嘔吐横断→slug=pet-ke
2928,兵庫県＿車内クリーニング,車 嘔吐 クリーニング,ad,,Path 2,嘔吐クリニング,嘔吐ニオイ清掃,Path2誤字修正（嘔吐クリニング）
2949,兵庫県＿車内クリーニング,車 匂い 消し・消臭洗浄,ad,,Path 2,嘔吐ニオイ清掃,匂い消し,Path2嘔吐横断→slug=kuruma-nioi-keshi
2953,兵庫県＿車内クリーニング,車　 おもらし,ad,,Path 2,嘔吐ニオイ清掃,おもらし清掃,Path2嘔吐横断→slug=omorashi
2964,兵庫県＿車内クリーニング,車　 エアコン臭い,ad,,Path 2,嘔吐ニオイ清掃,エアコン臭い,Path2嘔吐横断→slug=ac-nioi
2970,兵庫県＿車内クリーニング,車　加齢臭,ad,,Path 2,嘔吐ニオイ清掃,加齢臭消臭,Path2嘔吐横断→slug=kareisyu
2976,兵庫県＿車内クリーニング,車　 ペット臭,ad,,Path 2,嘔吐ニオイ清掃,ペット臭消臭,Path2嘔吐横断→slug=pet-nioi
3001,兵庫県＿車内クリーニング,車シート 洗浄,ad,,Path 2,嘔吐ニオイ清掃,シート洗浄,Path2嘔吐横断→slug=seat-senjo
3016,兵庫県＿車内クリーニング,車シート クリーニング,ad,,Path 2,嘔吐ニオイ清掃,シート清掃,Path2嘔吐横断→slug=seat-cleaning
3022,兵庫県＿車内クリーニング,車　 おしっこ,ad,,Path 2,嘔吐ニオイ清掃,おしっこ消臭,Path2嘔吐横断→slug=oshikko
3028,兵庫県＿車内クリーニング,車　 うんこ,ad,,Path 2,嘔吐ニオイ清掃,うんこ清掃,Path2嘔吐横断→slug=unko
3040,兵庫県＿車内クリーニング,車の匂い取り,ad,,Path 2,嘔吐ニオイ清掃,匂い取り,Path2嘔吐横断→slug=kuruma-nioitori
3047,兵庫県＿車内クリーニング,車　 タバコの匂い汚れ・タバコのヤニ,ad,,Path 2,嘔吐ニオイ清掃,タバコヤニ清掃,Path2嘔吐横断→slug=tabako-yani
3053,兵庫県＿車内クリーニング,車内 灯油 こぼし,ad,,Path 2,嘔吐ニオイ清掃,灯油清掃,Path2嘔吐横断→slug=touyu-kobosi
3118,兵庫県＿車内クリーニング,AG_緊急_嘔吐,ad,,Path 2,ペットうんち,嘔吐ニオイ清掃,Path2ペットうんち横断→slug=vomit-cleaning
3136,兵庫県＿車内クリーニング,AG_緊急_灯油,ad,,Path 2,嘔吐ニオイ清掃,灯油清掃,Path2嘔吐横断→slug=touyu-kobosi
3137,兵庫県＿車内クリーニング,AG_緊急_灯油,ad,,Path 2,嘔吐ニオイ清掃,灯油清掃,Path2嘔吐横断→slug=touyu-kobosi
3138,兵庫県＿車内クリーニング,AG_緊急_灯油,ad,,Path 2,嘔吐ニオイ清掃,灯油清掃,Path2嘔吐横断→slug=touyu-kobosi
3145,兵庫県＿車内クリーニング,AG_緊急_ペット,ad,,Path 2,嘔吐ニオイ清掃,おしっこ消臭,Path2嘔吐横断→slug=oshikko
3146,兵庫県＿車内クリーニング,AG_緊急_ペット,ad,,Path 2,嘔吐ニオイ清掃,おしっこ消臭,Path2嘔吐横断→slug=oshikko
3147,兵庫県＿車内クリーニング,AG_緊急_ペット,ad,,Path 2,嘔吐ニオイ清掃,おしっこ消臭,Path2嘔吐横断→slug=oshikko
3155,兵庫県＿車内クリーニング,AG_消臭_口語,ad,,Path 2,嘔吐ニオイ清掃,匂い消し,Path2嘔吐横断→slug=kuruma-nioi-keshi
3156,兵庫県＿車内クリーニング,AG_消臭_口語,ad,,Path 2,ペットうんち,匂い消し,Path2ペットうんち横断→slug=kuruma-nioi-keshi
3157,兵庫県＿車内クリーニング,AG_消臭_口語,ad,,Path 2,嘔吐ニオイ清掃,匂い消し,Path2嘔吐横断→slug=kuruma-nioi-keshi
3164,兵庫県＿車内クリーニング,AG_消臭_中古車,ad,,Path 2,ペットうんち,タバコ臭清掃,Path2ペットうんち横断→slug=chuko-tabako
3173,兵庫県＿車内クリーニング,AG_消臭_湿気カビ,ad,,Path 2,嘔吐ニオイ清掃,車内臭い,Path2嘔吐横断→slug=shanai-nioi
3174,兵庫県＿車内クリーニング,AG_消臭_湿気カビ,ad,,Path 2,嘔吐ニオイ清掃,車内臭い,Path2嘔吐横断→slug=shanai-nioi
3175,兵庫県＿車内クリーニング,AG_消臭_湿気カビ,ad,,Path 2,嘔吐ニオイ清掃,車内臭い,Path2嘔吐横断→slug=shanai-nioi
